name	format	file	total	cjk	pua	extra	CJK Basic	CJK Ext-A	CJK Ext-B	CJK Ext-C	CJK Ext-D	CJK Ext-E	CJK Ext-F	CJK Ext-G	CJK Ext-H	CJK Ext-I	CJK Comp	PUA-BMP	PUA-SMP1	PUA-SMP2
阿里巴巴普惠体 3 115 Black	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-115-Black.ttf	9638	8227	0	1411	7957	77	36	43	8	106	0	0	0	0	0	0	0	0
阿里巴巴普惠体 3 35 Thin	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-35-Thin.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 45 Light	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-45-Light.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 55 Regular	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-55-Regular.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 55 Regular L3	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-55-RegularL3.ttf	60337	60121	0	216	0	0	42675	4105	214	5654	7473	0	0	0	0	0	0	0
阿里巴巴普惠体 3 65 Medium	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-65-Medium.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 75 SemiBold	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-75-SemiBold.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 85 Bold	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-85-Bold.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠体 3 95 ExtraBold	ttf	MISC/阿里巴巴普惠体/AlibabaPuHuiTi-3/AlibabaPuHuiTi-3-95-ExtraBold.ttf	29197	27772	0	1425	20976	6582	42	44	8	108	0	0	0	0	12	0	0	0
阿里巴巴普惠體 HK 45 Light	ttf	MISC/阿里巴巴普惠体/AlibabaSansHK/AlibabaSansHK-45.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 HK 55 Regular	ttf	MISC/阿里巴巴普惠体/AlibabaSansHK/AlibabaSansHK-55.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 HK 75 SemiBold	ttf	MISC/阿里巴巴普惠体/AlibabaSansHK/AlibabaSansHK-75.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 HK 95 ExtraBold	ttf	MISC/阿里巴巴普惠体/AlibabaSansHK/AlibabaSansHK-95.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 TC 45 Light	ttf	MISC/阿里巴巴普惠体/AlibabaSansTC/AlibabaSansTC-45.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 TC 55 Regular	ttf	MISC/阿里巴巴普惠体/AlibabaSansTC/AlibabaSansTC-55.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 TC 75 SemiBold	ttf	MISC/阿里巴巴普惠体/AlibabaSansTC/AlibabaSansTC-75.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
阿里巴巴普惠體 TC 95 ExtraBold	ttf	MISC/阿里巴巴普惠体/AlibabaSansTC/AlibabaSansTC-95.ttf	19181	17656	12	1513	15377	573	1702	1	0	0	0	0	0	0	3	12	0	0
Tiejili SC Regular	otf	MORE/Buernia-铁蒺藜体 (Tiejili) v1.100/TiejiliSC-Regular.otf	13121	11523	0	1598	11200	92	51	49	9	113	5	4	0	0	0	0	0	0
Tiejili SC Regular	ttf	MORE/Buernia-铁蒺藜体 (Tiejili) v1.100/TiejiliSC-Regular.ttf	13121	11523	0	1598	11200	92	51	49	9	113	5	4	0	0	0	0	0	0
Fandol Braille Display	otf	MORE/ClarkMa-fandol/FandolBraille-Display.otf	256	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fandol Braille Regular	otf	MORE/ClarkMa-fandol/FandolBraille-Regular.otf	256	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FandolFang R	otf	MORE/ClarkMa-fandol/FandolFang-Regular.otf	17609	7945	2267	7397	7942	0	0	0	0	0	0	0	0	0	3	2267	0	0
FandolHei Bold	otf	MORE/ClarkMa-fandol/FandolHei-Bold.otf	17543	7945	2267	7331	7942	0	0	0	0	0	0	0	0	0	3	2267	0	0
FandolHei	otf	MORE/ClarkMa-fandol/FandolHei-Regular.otf	17548	7945	2267	7336	7942	0	0	0	0	0	0	0	0	0	3	2267	0	0
FandolKai	otf	MORE/ClarkMa-fandol/FandolKai-Regular.otf	17605	7945	2267	7393	7942	0	0	0	0	0	0	0	0	0	3	2267	0	0
FandolSong Bold	otf	MORE/ClarkMa-fandol/FandolSong-Bold.otf	17622	7945	2267	7410	7942	0	0	0	0	0	0	0	0	0	3	2267	0	0
FandolSong	otf	MORE/ClarkMa-fandol/FandolSong-Regular.otf	17623	7946	2267	7410	7943	0	0	0	0	0	0	0	0	0	3	2267	0	0
hakuyoxingshu7000	ttf	MORE/HakuyoSoft（博洋字库）/博洋行书 hakuyoxingshu7000.ttf	59069	28096	0	30973	20992	6592	0	0	0	0	0	0	0	0	512	0	0	0
更纱黑体 SC Bold	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-Bold.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC Bold Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-BoldItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC XLight	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-ExtraLight.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC XLight Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-ExtraLightItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-Italic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC Light	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-Light.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC Light Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-LightItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-Regular.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC SemiBold	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-SemiBold.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
更纱黑体 SC SemiBold Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicSC/SarasaGothicSC-SemiBoldItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC Bold	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-Bold.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC Bold Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-BoldItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC XLight	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-ExtraLight.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC XLight Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-ExtraLightItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-Italic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC Light	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-Light.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC Light Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-LightItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-Regular.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC SemiBold	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-SemiBold.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Sarasa Gothic TC SemiBold Italic	ttf	MORE/LiRenzhi-更纱黑体 (SarasaGothic)/SarasaGothicTC/SarasaGothicTC-SemiBoldItalic.ttf	46231	30234	0	15997	20976	6582	2108	47	34	112	5	4	0	0	366	0	0	0
Zpix	ttf	MORE/SolidZORO-最像素zpix-v3.1.9/zpix.ttf	22235	20902	0	1333	20902	0	0	0	0	0	0	0	0	0	0	0	0	0
Sun-ExtA	ttf	MORE/Sun-Ext/v5.0/Sun-ExtA.ttf	50112	27974	9	22129	20924	6582	0	0	0	0	0	0	0	0	468	9	0	0
Sun-ExtB	ttf	MORE/Sun-Ext/v5.0/Sun-ExtB.ttf	47660	46930	0	730	0	0	42711	4160	59	0	0	0	0	0	0	0	0	0
Sun-ExtA	ttf	MORE/Sun-Ext/v6.0/Sun-ExtA.ttf	50203	27993	81	22129	20940	6582	0	0	0	0	0	0	0	0	471	81	0	0
Sun-ExtB	ttf	MORE/Sun-Ext/v6.0/Sun-ExtB.ttf	47885	47082	73	730	0	0	42711	4149	222	0	0	0	0	0	0	0	73	0
全宋體-1	ttf	MORE/WFG-全宋體/FSung-1.ttf	12876	6	0	12870	6	0	0	0	0	0	0	0	0	0	0	0	0	0
全宋體-2	ttf	MORE/WFG-全宋體/FSung-2.ttf	61595	60953	0	642	0	0	42720	4154	222	5762	7473	0	0	622	0	0	0	0
全宋體-3	ttf	MORE/WFG-全宋體/FSung-3.ttf	9231	9131	0	100	0	0	0	0	0	0	0	4939	4192	0	0	0	0	0
全宋體-F	ttf	MORE/WFG-全宋體/FSung-F.ttf	65092	0	64990	102	0	0	0	0	0	0	0	0	0	0	0	0	64990	0
全宋體-X	ttf	MORE/WFG-全宋體/FSung-X.ttf	37828	0	37726	102	0	0	0	0	0	0	0	0	0	0	0	0	0	37726
全宋體(等寬)	ttf	MORE/WFG-全宋體/FSung-m.ttf	40583	28056	1	12526	20992	6592	0	0	0	0	0	0	0	0	472	1	0	0
全宋體(調和)	ttf	MORE/WFG-全宋體/FSung-p.ttf	40583	28056	1	12526	20992	6592	0	0	0	0	0	0	0	0	472	1	0	0
Jigmo Regular	ttf	MORE/上地宏一-字雲 Jigmo-20230816/Jigmo.ttf	51035	28057	9633	13345	20992	6592	1	0	0	0	0	0	0	0	472	0	0	9633
Jigmo2 Regular	ttf	MORE/上地宏一-字雲 Jigmo-20230816/Jigmo2.ttf	63080	60954	1483	643	1	0	42720	4154	222	5762	7473	0	0	622	0	0	0	1483
Jigmo3 Regular	ttf	MORE/上地宏一-字雲 Jigmo-20230816/Jigmo3.ttf	9233	9132	0	101	1	0	0	0	0	0	0	4939	4192	0	0	0	0	0
康熙字典體傳承版 KangXiZiDian.com	ttf	MORE/康熙与倉頡/康熙字典體傳承版(2023) KX_47043_15.ttf	49461	49262	0	199	19199	5601	24454	0	0	2	1	0	1	0	4	0	0	0
KangXiZiDian.com 康熙字典体常用版	ttf	MORE/康熙与倉頡/康熙字典體常用版(2022) KX_7000_13.ttf	9480	9373	0	107	9370	2	1	0	0	0	0	0	0	0	0	0	0	0
KangXiZiDian.com 康熙字典体常用版	ttf	MORE/康熙与倉頡/康熙字典體常用版(2024) KX_7000_16ok.ttf	9586	9373	0	213	9370	2	1	0	0	0	0	0	0	0	0	0	0	0
KaiXinSong	ttf	MORE/开心宋体 (KaiXinSong)/开心宋体2.1/KaiXinSong2.1.ttf	65428	62699	816	1913	69	1841	42711	4149	222	5762	7473	0	0	0	472	743	73	0
KaiXinSongA	ttf	MORE/开心宋体 (KaiXinSong)/开心宋体3.0/KaiXinSongA.ttf	30714	27979	816	1919	20915	6592	0	0	0	0	0	0	0	0	472	743	73	0
KaiXinSongB	ttf	MORE/开心宋体 (KaiXinSong)/开心宋体3.0/KaiXinSongB.ttf	65395	65360	0	35	87	10	42718	4149	222	5762	7473	4939	0	0	0	0	0	0
KaiXinSongA Normal	ttf	MORE/开心宋体 (KaiXinSong)/开心宋体4.1/KaiXinSongA.ttf	63143	60987	816	1340	20915	6592	33008	0	0	0	0	0	0	0	472	743	73	0
KaiXinSongB Normal	ttf	MORE/开心宋体 (KaiXinSong)/开心宋体4.1/KaiXinSongB.ttf	62662	61992	0	670	90	10	34528	4154	222	5762	7473	4939	4192	622	0	0	0	0
shetumodengxiaofangti	ttf	MORE/摄图摩登小方体.ttf	6977	6758	0	219	6758	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 丸ゴシック体Ｍ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 丸ゴシック体Ｍ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 太丸ゴシック体Ｂ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 太丸ゴシック体Ｂ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 太明朝体Ｂ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 太明朝体Ｂ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 太行書体Ｂ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 太行書体Ｂ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 太角ゴシック体Ｂ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 太角ゴシック体Ｂ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 教科書体Ｍ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 教科書体Ｍ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 正楷書体Ｍ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 正楷書体Ｍ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
EPSON 行書体Ｍ	ttf	MORE/日文字体-EPSON（爱普生）/EPSON 行書体Ｍ.ttf	7172	6356	0	816	6356	0	0	0	0	0	0	0	0	0	0	0	0	0
A1MinchoStd-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF A1 Mincho Std Bold.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
FolkPro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Folk Pro B.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
FolkPro-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Folk Pro M.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
FutoGoB101Pr6N-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Futo Go B101 Pr6N Bold.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
GothicMB101Pr6N-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Gothic MB101 Pr6N B.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
GothicMB101Pr6N-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Gothic MB101 Pr6N DB.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
GothicMB101Pr6N-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Gothic MB101 Pr6N H.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
GothicMB101Pr6N-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Gothic MB101 Pr6N M.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
Jun101Pro-Light	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Jun Pro 101.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
Jun201Pro-Regular	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Jun Pro 201.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
Jun34Pro-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Jun Pro 34.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
Jun501Pro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Jun Pro 501.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
KaiminSoStd-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kaimin Sora Std B.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
KaiminSoStd-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kaimin Sora Std M.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
KaiminTuStd-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kaimin Tsuki Std B.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
KaiminTuStd-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kaimin Tsuki Std M.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
KumoyaStd-Regular	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kumoya Std R.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
KyokaICAPro-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Kyoukasho ICA Pro M.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
MaruFoPro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Maru Folk Pro B.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
MaruFoPro-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Maru Folk Pro M.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
RyuminPr5-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr5 B-KL.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
RyuminPr5-ExBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr5 EB-KL.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
RyuminPr5-ExHeavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr5 EH-KL.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
RyuminPr5-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr5 H-KL.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
RyuminPr6N-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr6N B-KL.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
RyuminPr6N-ExBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr6N EB-KL.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
RyuminPr6N-ExHeavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr6N EH-KL.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
RyuminPr6N-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pr6N H-KL.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
RyuminPro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pro B-KL.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
RyuminPro-ExBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pro EB-KL.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
RyuminPro-ExHeavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pro EH-KL.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
RyuminPro-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Ryumin Pro H-KL.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinGoPr5-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr5 B.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
ShinGoPr5-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr5 DB.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
ShinGoPr5-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr5 H.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
ShinGoPr5-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr5 M.otf	19025	14285	2493	2247	13634	202	339	0	0	0	0	0	0	0	110	2493	0	0
ShinGoPr6N-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr6N B.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinGoPr6N-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr6N DB.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinGoPr6N-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr6N H.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinGoPr6N-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pr6N M.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinGoPro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pro B.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinGoPro-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pro DB.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinGoPro-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pro H.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinGoPro-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Go Pro M.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinMGoPr6N-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pr6N B.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinMGoPr6N-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pr6N DB.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinMGoPr6N-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pr6N H.otf	20713	15751	2493	2469	15063	202	347	1	25	0	0	0	0	0	113	2493	0	0
ShinMGoPro-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pro B.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinMGoPro-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pro DB.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
ShinMGoPro-Heavy	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Shin Maru Go Pro H.otf	15888	11572	2488	1828	11513	25	0	0	0	0	0	0	0	0	34	2488	0	0
TakaHandStd-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF TakaHand Std B.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
TakaHandStd-DeBold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF TakaHand Std DB.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
TakeStd-Bold	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Take Std B.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
TakeStd-Medium	otf	MORE/日文字体-Morisawa（森泽）/A-OTF Take Std M.otf	14541	10598	2488	1455	10564	0	0	0	0	0	0	0	0	0	34	2488	0	0
又又意宋	ttf	MORE/未知来信-又又意宋.ttf	7090	6763	2	325	6763	0	0	0	0	0	0	0	0	0	0	2	0	0
杨任东竹石体-Bold	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Bold.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
杨任东竹石体-Extralight	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Extralight.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
